id,area_name,Households,00_10K,10_15K,15_25K,25_35K,35_50K,50_75K,75_100K,100_150K,150_200K,200K_UP,with_internet,dialup_internet,any_broadband,with_cellular_broadband,only_cellular_broadband,cable_broadband,satellite_broadband,no_internet,Population,Hispanic_Latino,Black,White,Asian
1400000US48113000100,"Census Tract 1, Dallas County, Texas",1849,0.051,0.01,0.027999999999999997,0.049,0.059000000000000004,0.161,0.09699999999999999,0.14400000000000002,0.07200000000000001,0.33,0.973,0.0,0.973,0.802,0.055,0.9129999999999999,0.040999999999999995,0.027000000000000003,3937,0.106,0.075,0.755,0.034
1400000US48113000201,"Census Tract 2.01, Dallas County, Texas",1407,0.032,0.0,0.036000000000000004,0.026000000000000002,0.068,0.069,0.109,0.191,0.083,0.387,0.9109999999999999,0.0,0.9109999999999999,0.7090000000000001,0.054000000000000006,0.831,0.05,0.08900000000000001,2987,0.11599999999999999,0.0,0.8590000000000001,0.005
1400000US48113000202,"Census Tract 2.02, Dallas County, Texas",1971,0.021,0.040999999999999995,0.075,0.07,0.083,0.172,0.055999999999999994,0.17,0.13,0.182,0.9229999999999999,0.0,0.9229999999999999,0.741,0.06,0.8320000000000001,0.035,0.077,3943,0.209,0.017,0.723,0.027999999999999997
1400000US48113000300,"Census Tract 3, Dallas County, Texas",2022,0.047,0.052000000000000005,0.018000000000000002,0.017,0.11599999999999999,0.121,0.10800000000000001,0.16899999999999998,0.053,0.297,0.961,0.0,0.961,0.8079999999999999,0.063,0.852,0.083,0.039,4231,0.11599999999999999,0.022000000000000002,0.782,0.048
1400000US48113000401,"Census Tract 4.01, Dallas County, Texas",1893,0.068,0.043,0.11599999999999999,0.125,0.08199999999999999,0.287,0.11900000000000001,0.105,0.048,0.006,0.7929999999999999,0.0,0.7929999999999999,0.6409999999999999,0.145,0.612,0.053,0.207,5543,0.414,0.134,0.37200000000000005,0.05
1400000US48113000404,"Census Tract 4.04, Dallas County, Texas",2259,0.037000000000000005,0.015,0.068,0.11599999999999999,0.17300000000000001,0.22399999999999998,0.135,0.139,0.073,0.02,0.87,0.0,0.87,0.64,0.085,0.768,0.035,0.13,3639,0.32799999999999996,0.053,0.517,0.086
1400000US48113000405,"Census Tract 4.05, Dallas County, Texas",1120,0.133,0.10400000000000001,0.13699999999999998,0.027000000000000003,0.179,0.17,0.132,0.09,0.023,0.004,0.6459999999999999,0.0,0.6459999999999999,0.5660000000000001,0.155,0.491,0.004,0.354,2038,0.46299999999999997,0.126,0.284,0.099
1400000US48113000406,"Census Tract 4.06, Dallas County, Texas",3199,0.13,0.032,0.075,0.085,0.153,0.204,0.165,0.106,0.033,0.016,0.807,0.0,0.807,0.589,0.092,0.716,0.038,0.193,8757,0.536,0.038,0.358,0.057999999999999996
1400000US48113000500,"Census Tract 5, Dallas County, Texas",3891,0.035,0.035,0.023,0.035,0.14,0.261,0.151,0.114,0.10300000000000001,0.10300000000000001,0.9390000000000001,0.0,0.9390000000000001,0.754,0.042,0.84,0.067,0.061,5708,0.17600000000000002,0.08,0.639,0.08
1400000US48113000601,"Census Tract 6.01, Dallas County, Texas",3334,0.111,0.049,0.068,0.163,0.1,0.198,0.134,0.091,0.032,0.054000000000000006,0.7979999999999999,0.0,0.7979999999999999,0.589,0.17300000000000001,0.626,0.016,0.20199999999999999,6146,0.38799999999999996,0.16899999999999998,0.391,0.033
1400000US48113000603,"Census Tract 6.03, Dallas County, Texas",2802,0.055,0.026000000000000002,0.022000000000000002,0.035,0.126,0.17600000000000002,0.127,0.16699999999999998,0.095,0.171,0.955,0.0,0.955,0.75,0.07200000000000001,0.86,0.034,0.045,4107,0.07400000000000001,0.062,0.7859999999999999,0.054000000000000006
1400000US48113000605,"Census Tract 6.05, Dallas County, Texas",1755,0.027999999999999997,0.01,0.027999999999999997,0.037000000000000005,0.099,0.18899999999999997,0.16399999999999998,0.205,0.079,0.161,0.857,0.0,0.857,0.716,0.075,0.774,0.021,0.14300000000000002,2548,0.11,0.008,0.73,0.132
1400000US48113000606,"Census Tract 6.06, Dallas County, Texas",1953,0.021,0.0,0.075,0.025,0.09,0.146,0.077,0.23600000000000002,0.055999999999999994,0.27399999999999997,0.955,0.0,0.955,0.747,0.03,0.907,0.054000000000000006,0.045,2946,0.057,0.018000000000000002,0.851,0.045
1400000US48113000701,"Census Tract 7.01, Dallas County, Texas",3269,0.013999999999999999,0.013999999999999999,0.028999999999999998,0.013999999999999999,0.034,0.166,0.09300000000000001,0.308,0.127,0.20199999999999999,0.972,0.0,0.972,0.777,0.048,0.915,0.052000000000000005,0.027999999999999997,5016,0.046,0.08800000000000001,0.7390000000000001,0.10400000000000001
1400000US48113000702,"Census Tract 7.02, Dallas County, Texas",2086,0.018000000000000002,0.008,0.07200000000000001,0.036000000000000004,0.095,0.276,0.17600000000000002,0.131,0.081,0.107,0.868,0.0,0.868,0.69,0.042,0.8,0.028999999999999998,0.132,3070,0.179,0.01,0.762,0.045
1400000US48113000800,"Census Tract 8, Dallas County, Texas",3569,0.098,0.059000000000000004,0.086,0.10099999999999999,0.122,0.221,0.146,0.127,0.027000000000000003,0.013000000000000001,0.825,0.004,0.821,0.679,0.14,0.677,0.047,0.175,7819,0.486,0.142,0.292,0.049
1400000US48113000900,"Census Tract 9, Dallas County, Texas",2579,0.079,0.06,0.106,0.069,0.126,0.155,0.125,0.125,0.078,0.076,0.873,0.01,0.863,0.725,0.09699999999999999,0.755,0.053,0.127,5057,0.428,0.04,0.507,0.024
1400000US48113001001,"Census Tract 10.01, Dallas County, Texas",659,0.009000000000000001,0.008,0.065,0.065,0.061,0.155,0.10300000000000001,0.141,0.083,0.31,0.904,0.033,0.871,0.59,0.071,0.7909999999999999,0.064,0.096,1515,0.205,0.034,0.6809999999999999,0.032
1400000US48113001002,"Census Tract 10.02, Dallas County, Texas",845,0.043,0.04,0.084,0.07200000000000001,0.04,0.195,0.10300000000000001,0.17300000000000001,0.10300000000000001,0.147,0.89,0.0,0.89,0.6829999999999999,0.091,0.794,0.057,0.11,1850,0.415,0.02,0.499,0.046
1400000US48113001101,"Census Tract 11.01, Dallas County, Texas",1784,0.015,0.04,0.043,0.049,0.145,0.14800000000000002,0.128,0.175,0.114,0.145,0.9470000000000001,0.0,0.9470000000000001,0.74,0.064,0.865,0.055,0.053,3698,0.185,0.027999999999999997,0.73,0.039
1400000US48113001102,"Census Tract 11.02, Dallas County, Texas",1232,0.047,0.006999999999999999,0.05,0.045,0.067,0.08800000000000001,0.125,0.191,0.063,0.317,0.9209999999999999,0.0,0.9209999999999999,0.8140000000000001,0.11,0.804,0.037000000000000005,0.079,2554,0.07,0.015,0.8809999999999999,0.009000000000000001
1400000US48113001202,"Census Tract 12.02, Dallas County, Texas",1923,0.042,0.023,0.043,0.134,0.21100000000000002,0.213,0.08900000000000001,0.131,0.049,0.065,0.8859999999999999,0.0,0.8859999999999999,0.76,0.077,0.774,0.067,0.114,3771,0.34299999999999997,0.153,0.489,0.006
1400000US48113001203,"Census Tract 12.03, Dallas County, Texas",520,0.065,0.062,0.046,0.037000000000000005,0.11199999999999999,0.14800000000000002,0.12300000000000001,0.198,0.11,0.1,0.813,0.025,0.7879999999999999,0.6579999999999999,0.14800000000000002,0.64,0.01,0.187,1433,0.509,0.008,0.475,0.008
1400000US48113001204,"Census Tract 12.04, Dallas County, Texas",708,0.069,0.037000000000000005,0.085,0.12300000000000001,0.212,0.19399999999999998,0.13,0.134,0.01,0.006999999999999999,0.79,0.0,0.79,0.688,0.16899999999999998,0.5660000000000001,0.068,0.21,3349,0.925,0.0,0.054000000000000006,0.0
1400000US48113001301,"Census Tract 13.01, Dallas County, Texas",1466,0.105,0.07,0.141,0.059000000000000004,0.096,0.184,0.084,0.083,0.08,0.098,0.778,0.0,0.778,0.621,0.059000000000000004,0.705,0.027999999999999997,0.222,2636,0.214,0.018000000000000002,0.7120000000000001,0.025
1400000US48113001302,"Census Tract 13.02, Dallas County, Texas",1144,0.099,0.109,0.08800000000000001,0.105,0.174,0.13,0.10800000000000001,0.094,0.051,0.040999999999999995,0.802,0.006,0.7959999999999999,0.626,0.096,0.639,0.077,0.198,2187,0.252,0.222,0.467,0.02
1400000US48113001400,"Census Tract 14, Dallas County, Texas",1749,0.06,0.07200000000000001,0.10400000000000001,0.138,0.111,0.252,0.08800000000000001,0.059000000000000004,0.053,0.063,0.742,0.0,0.742,0.618,0.16,0.561,0.016,0.258,3785,0.361,0.16399999999999998,0.426,0.028999999999999998
1400000US48113001502,"Census Tract 15.02, Dallas County, Texas",1356,0.083,0.073,0.152,0.18100000000000002,0.105,0.21100000000000002,0.126,0.013999999999999999,0.021,0.034,0.5760000000000001,0.0,0.5760000000000001,0.451,0.162,0.414,0.01,0.424,3577,0.639,0.106,0.223,0.026000000000000002
1400000US48113001503,"Census Tract 15.03, Dallas County, Texas",1272,0.18600000000000003,0.134,0.182,0.127,0.136,0.109,0.084,0.028999999999999998,0.006,0.006,0.493,0.0,0.493,0.402,0.162,0.324,0.013000000000000001,0.507,2937,0.5710000000000001,0.113,0.209,0.066
1400000US48113001504,"Census Tract 15.04, Dallas County, Texas",1116,0.142,0.107,0.11900000000000001,0.08800000000000001,0.121,0.22399999999999998,0.087,0.08900000000000001,0.006999999999999999,0.017,0.715,0.0,0.715,0.581,0.207,0.508,0.006,0.285,2292,0.408,0.163,0.322,0.086
1400000US48113001600,"Census Tract 16, Dallas County, Texas",2550,0.155,0.064,0.077,0.10400000000000001,0.07,0.10400000000000001,0.091,0.225,0.053,0.057,0.825,0.0,0.825,0.665,0.126,0.674,0.049,0.175,4409,0.11199999999999999,0.293,0.45799999999999996,0.059000000000000004
1400000US48113001701,"Census Tract 17.01, Dallas County, Texas",256,0.078,0.0,0.02,0.035,0.039,0.11699999999999999,0.102,0.242,0.109,0.258,0.914,0.0,0.914,0.777,0.133,0.75,0.051,0.086,452,0.212,0.19899999999999998,0.511,0.055
1400000US48113001703,"Census Tract 17.03, Dallas County, Texas",2283,0.034,0.0,0.024,0.005,0.077,0.175,0.17300000000000001,0.22699999999999998,0.087,0.198,0.92,0.0,0.92,0.698,0.046,0.8370000000000001,0.073,0.08,3722,0.094,0.042,0.768,0.08199999999999999
1400000US48113001704,"Census Tract 17.04, Dallas County, Texas",1086,0.034,0.021,0.009000000000000001,0.018000000000000002,0.028999999999999998,0.145,0.24100000000000002,0.155,0.10099999999999999,0.245,0.9540000000000001,0.006999999999999999,0.9470000000000001,0.785,0.052000000000000005,0.889,0.017,0.046,1553,0.057999999999999996,0.026000000000000002,0.8540000000000001,0.057
1400000US48113001800,"Census Tract 18, Dallas County, Texas",3613,0.035,0.015,0.027999999999999997,0.028999999999999998,0.129,0.251,0.14800000000000002,0.17,0.078,0.11599999999999999,0.9620000000000001,0.0,0.9620000000000001,0.792,0.08199999999999999,0.875,0.034,0.038,5257,0.11199999999999999,0.048,0.747,0.078
1400000US48113001900,"Census Tract 19, Dallas County, Texas",4083,0.037000000000000005,0.013000000000000001,0.026000000000000002,0.039,0.051,0.146,0.155,0.205,0.10400000000000001,0.22399999999999998,0.9690000000000001,0.0,0.9690000000000001,0.816,0.057,0.898,0.04,0.031,6566,0.111,0.096,0.74,0.03
1400000US48113002000,"Census Tract 20, Dallas County, Texas",2809,0.079,0.055,0.11,0.142,0.166,0.121,0.141,0.11800000000000001,0.022000000000000002,0.047,0.792,0.0,0.792,0.731,0.32299999999999995,0.452,0.023,0.20800000000000002,6286,0.604,0.162,0.198,0.013999999999999999
1400000US48113002100,"Census Tract 21, Dallas County, Texas",1427,0.146,0.039,0.028999999999999998,0.042,0.044000000000000004,0.163,0.156,0.179,0.102,0.1,0.919,0.0,0.919,0.772,0.142,0.777,0.023,0.081,2162,0.106,0.266,0.5329999999999999,0.06
1400000US48113002200,"Census Tract 22, Dallas County, Texas",1493,0.135,0.084,0.07200000000000001,0.055999999999999994,0.12,0.188,0.159,0.094,0.07400000000000001,0.019,0.8220000000000001,0.006999999999999999,0.8140000000000001,0.695,0.1,0.6940000000000001,0.053,0.17800000000000002,2309,0.131,0.152,0.599,0.078
1400000US48113002400,"Census Tract 24, Dallas County, Texas",912,0.059000000000000004,0.039,0.198,0.14300000000000002,0.10099999999999999,0.16699999999999998,0.127,0.128,0.004,0.033,0.616,0.0,0.616,0.512,0.132,0.445,0.076,0.384,2797,0.733,0.018000000000000002,0.213,0.034
1400000US48113002500,"Census Tract 25, Dallas County, Texas",1833,0.19,0.10300000000000001,0.149,0.151,0.069,0.213,0.033,0.062,0.024,0.004,0.496,0.0,0.496,0.43799999999999994,0.221,0.252,0.034,0.504,6195,0.7070000000000001,0.23800000000000002,0.05,0.0
1400000US48113002701,"Census Tract 27.01, Dallas County, Texas",1220,0.282,0.11599999999999999,0.149,0.08900000000000001,0.174,0.149,0.032,0.009000000000000001,0.0,0.0,0.387,0.004,0.38299999999999995,0.35200000000000004,0.175,0.20800000000000002,0.0,0.613,3466,0.3,0.6970000000000001,0.003,0.0
1400000US48113002702,"Census Tract 27.02, Dallas County, Texas",627,0.23399999999999999,0.037000000000000005,0.14400000000000002,0.12300000000000001,0.191,0.166,0.075,0.022000000000000002,0.008,0.0,0.509,0.0,0.509,0.41,0.298,0.21100000000000002,0.016,0.491,1758,0.184,0.794,0.006999999999999999,0.0
1400000US48113003101,"Census Tract 31.01, Dallas County, Texas",2444,0.073,0.025,0.036000000000000004,0.061,0.09,0.24600000000000002,0.085,0.156,0.124,0.10400000000000001,0.937,0.0,0.937,0.8079999999999999,0.078,0.8420000000000001,0.054000000000000006,0.063,3589,0.127,0.17300000000000001,0.614,0.065
1400000US48113003400,"Census Tract 34, Dallas County, Texas",515,0.192,0.083,0.09699999999999999,0.19,0.15,0.204,0.06,0.012,0.012,0.0,0.48700000000000004,0.0,0.48700000000000004,0.396,0.124,0.35,0.027000000000000003,0.513,1258,0.162,0.6940000000000001,0.121,0.023
1400000US48113003700,"Census Tract 37, Dallas County, Texas",1267,0.179,0.10800000000000001,0.19699999999999998,0.23399999999999999,0.11699999999999999,0.075,0.043,0.036000000000000004,0.0,0.01,0.304,0.0,0.304,0.24600000000000002,0.13699999999999998,0.155,0.021,0.696,3326,0.327,0.64,0.031,0.002
1400000US48113003800,"Census Tract 38, Dallas County, Texas",874,0.177,0.085,0.066,0.20800000000000002,0.129,0.2,0.10400000000000001,0.024,0.006,0.0,0.478,0.0,0.478,0.439,0.222,0.23,0.034,0.522,2289,0.158,0.836,0.005,0.0
1400000US48113003901,"Census Tract 39.01, Dallas County, Texas",751,0.22,0.11699999999999999,0.262,0.133,0.09699999999999999,0.048,0.11699999999999999,0.005,0.0,0.0,0.45399999999999996,0.0,0.45399999999999996,0.442,0.209,0.23399999999999999,0.06,0.546,2199,0.083,0.902,0.011000000000000001,0.0
1400000US48113003902,"Census Tract 39.02, Dallas County, Texas",684,0.165,0.13,0.184,0.135,0.111,0.17800000000000002,0.055999999999999994,0.040999999999999995,0.0,0.0,0.504,0.0,0.504,0.474,0.193,0.27,0.032,0.496,1737,0.235,0.7040000000000001,0.024,0.0
1400000US48113004000,"Census Tract 40, Dallas County, Texas",486,0.121,0.158,0.18100000000000002,0.107,0.091,0.09300000000000001,0.138,0.111,0.0,0.0,0.42200000000000004,0.025,0.397,0.327,0.107,0.278,0.040999999999999995,0.578,1296,0.083,0.89,0.025,0.0
1400000US48113004100,"Census Tract 41, Dallas County, Texas",412,0.109,0.092,0.289,0.10400000000000001,0.109,0.175,0.057999999999999996,0.027000000000000003,0.036000000000000004,0.0,0.752,0.0,0.752,0.687,0.449,0.294,0.01,0.248,1377,0.5479999999999999,0.425,0.017,0.0
1400000US48113004201,"Census Tract 42.01, Dallas County, Texas",1557,0.08,0.034,0.105,0.08900000000000001,0.11199999999999999,0.18,0.08,0.11599999999999999,0.105,0.1,0.833,0.0,0.833,0.711,0.198,0.629,0.040999999999999995,0.16699999999999998,3950,0.609,0.054000000000000006,0.312,0.006999999999999999
1400000US48113004202,"Census Tract 42.02, Dallas County, Texas",965,0.09,0.036000000000000004,0.027000000000000003,0.125,0.11699999999999999,0.207,0.109,0.11599999999999999,0.085,0.087,0.7879999999999999,0.0,0.7879999999999999,0.731,0.11800000000000001,0.659,0.034,0.212,2223,0.619,0.025,0.325,0.013999999999999999
1400000US48113004300,"Census Tract 43, Dallas County, Texas",1117,0.033,0.045,0.066,0.08800000000000001,0.151,0.28800000000000003,0.158,0.092,0.033,0.046,0.82,0.0,0.82,0.73,0.132,0.685,0.026000000000000002,0.18,2698,0.519,0.145,0.247,0.051
1400000US48113004400,"Census Tract 44, Dallas County, Texas",1579,0.022000000000000002,0.027999999999999997,0.023,0.02,0.098,0.129,0.151,0.175,0.111,0.244,0.927,0.0,0.927,0.716,0.035,0.865,0.069,0.073,3437,0.188,0.109,0.657,0.017
1400000US48113004500,"Census Tract 45, Dallas County, Texas",1827,0.087,0.044000000000000004,0.087,0.08,0.125,0.20600000000000002,0.16899999999999998,0.115,0.065,0.022000000000000002,0.735,0.0,0.735,0.619,0.222,0.503,0.021,0.265,6567,0.7979999999999999,0.049,0.14300000000000002,0.0
1400000US48113004600,"Census Tract 46, Dallas County, Texas",928,0.135,0.105,0.10800000000000001,0.031,0.037000000000000005,0.191,0.092,0.127,0.05,0.126,0.7909999999999999,0.0,0.7909999999999999,0.6809999999999999,0.141,0.629,0.023,0.209,1893,0.32799999999999996,0.17,0.485,0.006999999999999999
1400000US48113004700,"Census Tract 47, Dallas County, Texas",874,0.087,0.026000000000000002,0.09,0.207,0.17800000000000002,0.205,0.09,0.09699999999999999,0.018000000000000002,0.0,0.818,0.003,0.815,0.787,0.284,0.521,0.025,0.182,3326,0.845,0.027000000000000003,0.12,0.006999999999999999
1400000US48113004800,"Census Tract 48, Dallas County, Texas",781,0.046,0.068,0.18600000000000003,0.115,0.196,0.237,0.086,0.049,0.018000000000000002,0.0,0.72,0.0,0.72,0.662,0.243,0.47100000000000003,0.012,0.28,2585,0.91,0.026000000000000002,0.05,0.003
1400000US48113004900,"Census Tract 49, Dallas County, Texas",1466,0.113,0.162,0.233,0.235,0.129,0.078,0.005,0.023,0.022000000000000002,0.0,0.542,0.0,0.542,0.41600000000000004,0.262,0.244,0.044000000000000004,0.45799999999999996,3899,0.373,0.595,0.026000000000000002,0.0
1400000US48113005000,"Census Tract 50, Dallas County, Texas",1063,0.052000000000000005,0.055999999999999994,0.161,0.064,0.166,0.22699999999999998,0.145,0.121,0.0,0.008,0.753,0.003,0.75,0.667,0.225,0.507,0.009000000000000001,0.247,3727,0.917,0.03,0.052000000000000005,0.0
1400000US48113005100,"Census Tract 51, Dallas County, Texas",776,0.054000000000000006,0.039,0.135,0.14300000000000002,0.11599999999999999,0.226,0.171,0.045,0.064,0.006,0.82,0.0,0.82,0.735,0.285,0.506,0.043,0.18,2864,0.868,0.003,0.126,0.0
1400000US48113005200,"Census Tract 52, Dallas County, Texas",1309,0.04,0.05,0.06,0.138,0.08900000000000001,0.23399999999999999,0.111,0.18100000000000002,0.07,0.027999999999999997,0.91,0.0,0.91,0.807,0.19899999999999998,0.701,0.019,0.09,4979,0.872,0.016,0.09300000000000001,0.004
1400000US48113005300,"Census Tract 53, Dallas County, Texas",2186,0.057,0.034,0.157,0.129,0.113,0.239,0.126,0.091,0.039,0.015,0.6809999999999999,0.0,0.6809999999999999,0.546,0.175,0.46299999999999997,0.027000000000000003,0.319,7362,0.88,0.01,0.10300000000000001,0.004
1400000US48113005400,"Census Tract 54, Dallas County, Texas",1725,0.106,0.166,0.08800000000000001,0.071,0.17300000000000001,0.168,0.128,0.057999999999999996,0.0,0.043,0.635,0.0,0.635,0.406,0.136,0.461,0.023,0.365,6239,0.6679999999999999,0.262,0.065,0.0
1400000US48113005500,"Census Tract 55, Dallas County, Texas",1348,0.10099999999999999,0.083,0.179,0.111,0.109,0.24600000000000002,0.062,0.068,0.019,0.023,0.583,0.025,0.5579999999999999,0.39399999999999996,0.131,0.396,0.024,0.41700000000000004,4809,0.48100000000000004,0.51,0.01,0.0
1400000US48113005600,"Census Tract 56, Dallas County, Texas",1760,0.11199999999999999,0.069,0.205,0.10400000000000001,0.156,0.214,0.049,0.055999999999999994,0.027000000000000003,0.009000000000000001,0.509,0.009000000000000001,0.5,0.397,0.158,0.337,0.032,0.491,7920,0.813,0.172,0.008,0.0
1400000US48113005700,"Census Tract 57, Dallas County, Texas",1747,0.225,0.081,0.10800000000000001,0.2,0.235,0.098,0.053,0.0,0.0,0.0,0.436,0.0,0.436,0.32299999999999995,0.14800000000000002,0.278,0.037000000000000005,0.564,5041,0.40299999999999997,0.5529999999999999,0.035,0.0
1400000US48113005901,"Census Tract 59.01, Dallas County, Texas",1996,0.131,0.08,0.243,0.13,0.19899999999999998,0.10400000000000001,0.092,0.011000000000000001,0.009000000000000001,0.0,0.43700000000000006,0.006,0.43200000000000005,0.265,0.107,0.3,0.057999999999999996,0.563,5568,0.311,0.652,0.035,0.001
1400000US48113005902,"Census Tract 59.02, Dallas County, Texas",1655,0.17800000000000002,0.079,0.205,0.132,0.182,0.158,0.048,0.018000000000000002,0.0,0.0,0.527,0.0,0.527,0.41200000000000003,0.129,0.376,0.055999999999999994,0.473,4827,0.349,0.614,0.032,0.0
1400000US48113006001,"Census Tract 60.01, Dallas County, Texas",1176,0.091,0.136,0.11699999999999999,0.152,0.171,0.129,0.052000000000000005,0.128,0.0,0.023,0.7509999999999999,0.0,0.7509999999999999,0.706,0.25,0.501,0.01,0.249,5240,0.935,0.057999999999999996,0.006,0.0
1400000US48113006002,"Census Tract 60.02, Dallas County, Texas",1957,0.14,0.098,0.18,0.152,0.16399999999999998,0.207,0.035,0.017,0.008,0.0,0.78,0.005,0.775,0.723,0.38799999999999996,0.348,0.03,0.22,5908,0.22,0.522,0.18600000000000003,0.069
1400000US48113006100,"Census Tract 61, Dallas County, Texas",1491,0.2,0.042,0.175,0.052000000000000005,0.14800000000000002,0.128,0.09300000000000001,0.11900000000000001,0.036000000000000004,0.005,0.685,0.0,0.685,0.6,0.18,0.49200000000000005,0.031,0.315,4363,0.442,0.43,0.10300000000000001,0.002
1400000US48113006200,"Census Tract 62, Dallas County, Texas",2058,0.086,0.081,0.098,0.179,0.12,0.188,0.096,0.09,0.033,0.03,0.7929999999999999,0.0,0.7929999999999999,0.6990000000000001,0.265,0.503,0.024,0.207,6827,0.579,0.307,0.1,0.01
1400000US48113006301,"Census Tract 63.01, Dallas County, Texas",1719,0.03,0.036000000000000004,0.09300000000000001,0.111,0.2,0.249,0.114,0.14400000000000002,0.016,0.006,0.833,0.0,0.833,0.726,0.207,0.616,0.024,0.16699999999999998,5818,0.84,0.08199999999999999,0.07200000000000001,0.004
1400000US48113006302,"Census Tract 63.02, Dallas County, Texas",1409,0.032,0.05,0.115,0.07,0.21600000000000003,0.268,0.07400000000000001,0.11599999999999999,0.038,0.019,0.826,0.0,0.826,0.698,0.20600000000000002,0.62,0.011000000000000001,0.174,4802,0.845,0.047,0.107,0.0
1400000US48113006401,"Census Tract 64.01, Dallas County, Texas",708,0.073,0.068,0.161,0.12,0.136,0.185,0.155,0.078,0.024,0.0,0.6990000000000001,0.0,0.6990000000000001,0.436,0.11199999999999999,0.555,0.069,0.301,2593,0.943,0.018000000000000002,0.039,0.0
1400000US48113006402,"Census Tract 64.02, Dallas County, Texas",1497,0.034,0.064,0.16,0.15,0.226,0.132,0.098,0.086,0.012,0.038,0.48200000000000004,0.02,0.462,0.335,0.156,0.294,0.038,0.518,5615,0.927,0.005,0.065,0.0
1400000US48113006501,"Census Tract 65.01, Dallas County, Texas",1701,0.040999999999999995,0.053,0.10800000000000001,0.165,0.183,0.17600000000000002,0.10099999999999999,0.126,0.048,0.0,0.6459999999999999,0.005,0.6409999999999999,0.47100000000000003,0.16699999999999998,0.429,0.040999999999999995,0.354,7053,0.945,0.02,0.027999999999999997,0.003
1400000US48113006502,"Census Tract 65.02, Dallas County, Texas",1012,0.033,0.036000000000000004,0.095,0.11699999999999999,0.17,0.253,0.139,0.153,0.005,0.0,0.623,0.0,0.623,0.43200000000000005,0.136,0.44799999999999995,0.066,0.377,4539,0.9129999999999999,0.016,0.061,0.004
1400000US48113006700,"Census Tract 67, Dallas County, Texas",2040,0.079,0.063,0.14300000000000002,0.17800000000000002,0.198,0.177,0.08199999999999999,0.051,0.011000000000000001,0.017,0.5,0.0,0.5,0.324,0.14800000000000002,0.325,0.021,0.5,7341,0.94,0.015,0.044000000000000004,0.001
1400000US48113006800,"Census Tract 68, Dallas County, Texas",1847,0.055999999999999994,0.062,0.151,0.115,0.195,0.20199999999999999,0.111,0.084,0.011000000000000001,0.013000000000000001,0.637,0.011000000000000001,0.626,0.45799999999999996,0.174,0.447,0.022000000000000002,0.363,5227,0.7390000000000001,0.134,0.122,0.0
1400000US48113006900,"Census Tract 69, Dallas County, Texas",1300,0.15,0.055999999999999994,0.24,0.145,0.07,0.18100000000000002,0.085,0.032,0.038,0.004,0.535,0.0,0.535,0.452,0.188,0.318,0.035,0.465,4421,0.838,0.10099999999999999,0.054000000000000006,0.002
1400000US48113007101,"Census Tract 71.01, Dallas County, Texas",1098,0.04,0.006999999999999999,0.087,0.036000000000000004,0.083,0.153,0.091,0.168,0.064,0.271,0.9670000000000001,0.0,0.9670000000000001,0.768,0.15,0.799,0.045,0.033,2331,0.049,0.012,0.8420000000000001,0.078
1400000US48113007102,"Census Tract 71.02, Dallas County, Texas",2375,0.085,0.027999999999999997,0.09300000000000001,0.146,0.12300000000000001,0.2,0.08800000000000001,0.084,0.051,0.102,0.836,0.009000000000000001,0.8270000000000001,0.631,0.132,0.695,0.0,0.16399999999999998,5582,0.243,0.312,0.401,0.024
1400000US48113007201,"Census Tract 72.01, Dallas County, Texas",2455,0.046,0.065,0.226,0.207,0.114,0.23,0.083,0.027999999999999997,0.0,0.0,0.51,0.0,0.51,0.359,0.278,0.193,0.039,0.49,7880,0.691,0.052000000000000005,0.254,0.0
1400000US48113007202,"Census Tract 72.02, Dallas County, Texas",2676,0.016,0.033,0.23600000000000002,0.20600000000000002,0.215,0.243,0.008,0.037000000000000005,0.004,0.002,0.524,0.0,0.524,0.397,0.273,0.251,0.0,0.47600000000000003,8285,0.71,0.026000000000000002,0.26,0.0
1400000US48113007301,"Census Tract 73.01, Dallas County, Texas",769,0.016,0.006999999999999999,0.012,0.008,0.028999999999999998,0.043,0.10300000000000001,0.215,0.062,0.507,0.961,0.0,0.961,0.687,0.059000000000000004,0.879,0.12,0.039,1769,0.057,0.002,0.9309999999999999,0.004
1400000US48113007302,"Census Tract 73.02, Dallas County, Texas",1893,0.031,0.015,0.055,0.059000000000000004,0.057,0.139,0.111,0.149,0.076,0.309,0.877,0.005,0.873,0.679,0.07,0.755,0.092,0.12300000000000001,4337,0.213,0.019,0.726,0.015
1400000US48113007601,"Census Tract 76.01, Dallas County, Texas",773,0.013999999999999999,0.013000000000000001,0.017,0.106,0.04,0.14400000000000002,0.045,0.124,0.109,0.38799999999999996,0.934,0.0,0.934,0.752,0.047,0.85,0.127,0.066,1963,0.138,0.037000000000000005,0.7070000000000001,0.08
1400000US48113007604,"Census Tract 76.04, Dallas County, Texas",1138,0.0,0.006,0.018000000000000002,0.016,0.024,0.033,0.047,0.139,0.095,0.621,0.975,0.0,0.975,0.748,0.039,0.9009999999999999,0.09300000000000001,0.025,3094,0.044000000000000004,0.0,0.852,0.065
1400000US48113007605,"Census Tract 76.05, Dallas County, Texas",833,0.03,0.008,0.055999999999999994,0.047,0.047,0.08900000000000001,0.09,0.134,0.155,0.34299999999999997,0.927,0.022000000000000002,0.905,0.727,0.109,0.759,0.09699999999999999,0.073,1779,0.049,0.0,0.8809999999999999,0.043
